timestamp,position.x,position.y,position.z,velocity.x,velocity.y,velocity.z,attitude.x,attitude.y,attitude.z
5794999999,41.29799154331969,34.02422895111475,-2.0206828784026882,-2.457959534351116,0.27138839752289057,-0.016162912085313844,0.0569678379502712,0.07239791493903588,3.104092960323366
5799999999,41.28520729305,34.02563354640614,-2.0207672456761587,-2.451191951576481,0.26797680382589717,-0.01623423552770116,0.05703297471895957,0.07277647868981213,3.1047771830497166
5804999999,41.275005277243494,34.026744435109045,-2.0208350082997897,-2.44577524880512,0.2652501639018441,-0.01629195437991195,0.057084621124650826,0.07307675670174474,3.105324743712932
5809999999,41.2622845036867,34.028117077749,-2.0209200501939315,-2.4390012362932256,0.2618452504328646,-0.016363919125869958,0.0571485973578489,0.07344952011684339,3.1060095717248872
5814999999,41.249599020138426,34.02947199646274,-2.021005464274793,-2.432223901028426,0.25844417453099894,-0.016435002081073225,0.05721200999600879,0.0738184034605809,3.1066949313975076
5819999999,41.23694884361926,34.03080921121558,-2.021091247847682,-2.4254433593485683,0.25504692864966216,-0.016505913317610445,0.05727489503134135,0.07418275455478224,3.107380774464654
5824999999,41.22433399047812,34.03212874194677,-2.021177401662921,-2.418659745532039,0.2516535101437207,-0.016577272795987145,0.05733723248693797,0.07454271765371484,3.1080670573226032
5829999999,41.21426755135791,34.03317164743468,-2.0212465937297956,-2.4132307196187086,0.24894153220234264,-0.016635056644610083,0.05738666685185509,0.07482808141092741,3.108616376257203
5834999999,41.20171631933911,34.03445939732983,-2.021333422960636,-2.4064419315750167,0.24555509574901452,-0.016707166998750144,0.05744788011120468,0.07518215634182492,3.109303541836715
5839999999,41.189200452463275,34.03572951996514,-2.0214206253259723,-2.3996505197753213,0.24217266284339958,-0.01677846625875062,0.057508499121134996,0.07553235217445982,3.1099913913625965
5844999999,41.176719964120544,34.03698203617334,-2.021508198480489,-2.3928565960676607,0.23879422722712396,-0.016849659591532805,0.057568526374068806,0.07587807161827638,3.1106798577840475
5849999999,41.164274867059206,34.038216966771095,-2.021596143506128,-2.3860602882900954,0.23541978896722043,-0.016921359897343332,0.057627916775233934,0.07621949589052289,3.111368845245799
5854999999,41.15434427929483,34.03919226360988,-2.0216667698889306,-2.3806215986105617,0.23272312066625958,-0.01697944344536959,0.0576749183033619,0.07649009683790611,3.111920347749129
5859999999,41.14196291660569,34.04039559278865,-2.021755393810584,-2.373821343429196,0.2293559822841812,-0.017051943986931647,0.057732999934492206,0.07682578572817567,3.112610225765005
5864999999,41.12961697701522,34.04158139569206,-2.0218443929126746,-2.367019143174806,0.22599302995940795,-0.017123634129252847,0.05779040891697653,0.07715765447476501,3.1133007447038965
5869999999,41.11730647038514,34.04274969411231,-2.021933764769175,-2.3602151078239975,0.22263426072851553,-0.017195184348179498,0.05784717583746204,0.07748506262790746,3.1139918512741955
5874999999,41.105031405937225,34.043900509839986,-2.0220235101895887,-2.353409366102941,0.21927967677522534,-0.017267173122731485,0.05790327864704165,0.07780813993008742,3.1146834859568093
5879999999,41.09523687853715,34.04480858954236,-2.0220955778359775,-2.3479636185449846,0.21659902745119153,-0.01732542736620137,0.05794764019523637,0.07806400925493334,3.1152371248755575
5884999999,41.08302563116407,34.045927991571745,-2.0221860041667123,-2.3411551565199806,0.21325208114280758,-0.01739807502512236,0.05800241175902245,0.07838119942163733,3.1159297099694037
5889999999,41.07084984784577,34.04702997297593,-2.0222768062937955,-2.3343454359941607,0.20990950612457415,-0.017469856061361567,0.05805650355654954,0.07869450307009311,3.1166229792561206
5894999999,41.05870953486899,34.048114556507436,-2.0223679815174207,-2.3275345663392675,0.20657129774328564,-0.01754144746761032,0.058109943212710125,0.07900332645206876,3.1173168296934057
5899999999,41.04660469788814,34.049181764908674,-2.022459530400284,-2.3207226738885782,0.20323745659322864,-0.01761343255495753,0.05816270248091205,0.07930783815327067,3.1180111512888447
5904999999,41.03694637441981,34.050023036829536,-2.0225330407267728,-2.315272496082503,0.20057353180110724,-0.01767164788786118,0.05820438254111596,0.07954887927416536,3.118566887306288
5909999999,41.02490540643045,34.051059027521255,-2.022625270055,-2.3084591091754407,0.19724765285512996,-0.01774419744031921,0.05825580248992841,0.07984756501967992,3.1192620035575875
5914999999,41.01289992637527,34.052077707776505,-2.022717874527694,-2.301645143217212,0.19392632258888845,-0.017815823748111758,0.05830655950703089,0.08014242238882385,3.1199577037230792
5919999999,41.000929937014014,34.0530791012639,-2.022810851132402,-2.294830702696529,0.19060953294834146,-0.01788720086750219,0.05835670254834643,0.08043286344588528,3.120653954539216
5924999999,40.9889954405039,34.054063231618294,-2.022904200162711,-2.2880159075935036,0.18729727891765294,-0.01795893144323835,0.05840622554587171,0.08071904172956305,3.121350724910853
5929999999,40.97947339921912,34.05483812231877,-2.0229791496229357,-2.2825638846692504,0.18465074068372245,-0.018016933005651284,0.058445362858202746,0.08094543680472992,3.121908462282813
5934999999,40.96760279332752,34.05579123870204,-2.0230731766549024,-2.2757487848899998,0.18134673490322525,-0.018089238290402612,0.05849366208839287,0.08122581829115624,3.1226060996500244
5939999999,40.95576768257749,34.056727158963135,-2.023167577690358,-2.268933763753032,0.1780474272465971,-0.018160672631727805,0.05854135482709805,0.08150236469804727,3.1233042881223803
5944999999,40.94396806630807,34.057645907536205,-2.0232623500098157,-2.26211892424278,0.17475280505440693,-0.01823191633329073,0.058588457248363535,0.08177447146443571,3.1240029001988114
5949999999,40.932203943257036,34.05854750880426,-2.0233574941973127,-2.2553043875990118,0.17146286153957427,-0.018303563162513622,0.05863490853983647,0.08204226520013148,3.1247018128780857
5954999999,40.92281819869737,34.05925646013391,-2.0234338795282967,-2.249853047363852,0.16883427562570935,-0.018361521837094424,0.0586715299490726,0.08225389048415957,3.1252610999221604
5959999999,40.91111795825476,34.06012725781403,-2.0235297012137905,-2.2430394015714796,0.16555284273227347,-0.018433803074532372,0.05871657475257661,0.08251570481187348,3.1259605501848378
5964999999,40.899453203630145,34.06098097733178,-2.023625896868424,-2.2362265074187637,0.16227625980167476,-0.01850524594014662,0.05876087381360268,0.08277358215570524,3.126660509615736
5969999999,40.8878239306464,34.061817643929025,-2.0237224639038227,-2.2294144720760625,0.15900452073657537,-0.018576515570441373,0.05880444315484354,0.08302692622542271,3.1273609690517383
5974999999,40.87623013450478,34.06263728283072,-2.023819402961749,-2.222603420213875,0.15573762513249761,-0.018648194773474288,0.05884723430620124,0.0832758674765028,3.12806190989557
5979999999,40.866980637295974,34.0632807509715,-2.023897224323158,-2.2171553591886255,0.1531275996860727,-0.018706186560459716,0.05888084518446663,0.08347234823498968,3.1286229807734167
5984999999,40.855450685334354,34.06406980379326,-2.0239948413409303,-2.2103464267864905,0.14986952164420395,-0.018778560564284324,0.05892203299881439,0.08371516726677776,3.1293248357977332
5989999999,40.84395619286491,34.06484190054241,-2.0240928330400276,-2.203538928258055,0.1466164669348469,-0.01885018425975126,0.05896238212546837,0.08395401696311502,3.1300273289604856
5994999999,40.83249715215991,34.065597067372444,-2.0241911972887907,-2.1967329695513,0.1433684326287088,-0.01892172134971236,0.0590019208237101,0.08418833798499437,3.130730353283989
5999999999,40.821073554877415,34.06633533043455,-2.0242899351528174,-2.18992867405447,0.14012542084521715,-0.018993740808980294,0.05904062468626434,0.08441828519557878,3.1314338001002926
6004999999,40.8119601903156,34.066913787761386,-2.0243691969182893,-2.18448650729567,0.13753463266069854,-0.01905203713256211,0.05907094582158994,0.08459959479056485,3.131996809840127
6009999999,40.80060036813659,34.06762169018055,-2.024468616271002,-2.177685555853538,0.13430076409230474,-0.019124809374798237,0.05910802580240661,0.08482347057582676,3.132701025375289
6014999999,40.789275962104895,34.068312763086475,-2.0245684123791774,-2.1708867209089715,0.13107209848526483,-0.019196823559512202,0.05914431168032804,0.08504340978955899,3.133405865244492
6019999999,40.77798696093605,34.06898703356322,-2.0246685829514255,-2.164090108864479,0.12784863072557073,-0.019268697861704456,0.05917986631934043,0.08525885922230095,3.134111301080934
6024999999,40.766733352729865,34.06964452867793,-2.024769128661225,-2.157295843315515,0.12463035967964635,-0.019340957524573817,0.05921467700184105,0.08546997340380338,3.134817256278943
6029999999,40.7577559407072,34.07015846470245,-2.0248498374061823,-2.151862192018603,0.12205948665097602,-0.01939935586248906,0.059241950350185466,0.08563624123203394,3.135382331146725
6034999999,40.746566007818295,34.07078583254391,-2.0249510658380427,-2.145072496583506,0.11885065862510419,-0.01947216550810612,0.05927530639483555,0.08584134822118196,3.1360891614498314
6039999999,40.73541143069436,34.07139650169605,-2.025052671060889,-2.1382855912430028,0.11564718741141193,-0.01954415976421835,0.05930797575365531,0.08604259513257098,3.1367965945444496
6044999999,40.72429219456313,34.071990500020846,-2.025154650550215,-2.1315015742575154,0.11244905880266866,-0.019615982944099268,0.05934002219894566,0.08623945747282663,3.1375045624144318
6049999999,40.7132082840834,34.07256785531446,-2.025257004909372,-2.1247205593585377,0.10925626205953792,-0.019688198786571725,0.059371416526453565,0.08643209605904104,3.1382129803692926
6054999999,40.70436657949901,34.07301777521989,-2.025339160470274,-2.1192979741335214,0.1067058604482456,-0.01974659207045434,0.05939599033914315,0.08658366207929613,3.1387799480817615
6059999999,40.69334621466786,34.07356524313108,-2.0254421975599612,-2.112522686186878,0.10352273162474834,-0.01981947178187801,0.05942596219226318,0.08677049306494516,3.1394890002782216
6064999999,40.68236112891164,34.07409614651842,-2.025545612048148,-2.1057508215702114,0.10034508130089867,-0.019891622643664116,0.05945518711603703,0.08695360391344172,3.140198510974872
6069999999,40.67141130417028,34.07461051388946,-2.02564940172963,-2.098982474907381,0.09717290033970234,-0.01996363346422311,0.05948370154680636,0.08713248401527846,3.14090844233388
6074999999,40.66049672183036,34.075108373717796,-2.0257535671913653,-2.0922177573035063,0.09400618458609517,-0.02003600037320154,0.0595114770767038,0.08730728609807581,-3.1415665651250633
6079999999,40.651790417627424,34.07549479527858,-2.0258371720676682,-2.0868086596648947,0.09147674753957266,-0.020094448977616582,0.05953311260990759,0.08744466818026954,-3.1409980955830834
6084999999,40.64093922288252,34.07596301340552,-2.0259420208817507,-2.0800507907405588,0.08831995056273616,-0.02016730141628789,0.059559395942651215,0.08761385371739971,-3.1402870636569804
6089999999,40.63012321488194,34.07641480451391,-2.0260472467142963,-2.073296960895029,0.08516876996568574,-0.020239334818375167,0.059584962087343867,0.08777941313258707,-3.1395754118789188
6094999999,40.619342372380544,34.07685019781796,-2.026152846954171,-2.066547255664474,0.08202319146281022,-0.02031117058581869,0.05960987861709853,0.08794083445513315,-3.1388631774734765
6099999999,40.60859667363122,34.07726922246419,-2.026258822011378,-2.0598017766224057,0.07888320396721642,-0.020383348047497203,0.059634129042489374,0.08809825944503924,-3.1381504294353895
6104999999,40.60002540319541,34.07759267630672,-2.0263438738671726,-2.0544084947273307,0.07637523589377267,-0.020441654111703567,0.05965299308173245,0.08822178910101518,-3.1375799249183247
6109999999,40.589342906709874,34.077982310830805,-2.02645053067761,-2.0476709209688444,0.07324537702435156,-0.02051438076868958,0.059675856218507246,0.08837370596513214,-3.1368663396007133
